25097;11;5758;597;37;0;18;1;2;3;;2700;1;0;0;1;1;0;;1;Kontorfunktionær;B;;1;Butiksassistent;B;;2;2;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;12;5758;683;145;0;19;2;2;3;;1407;1;0;0;0;1;0;;1;Art Director;B;;1;Smed/møbeldesigner;B;;A;1;;1;4;1;13;1;13;2;3;4;2;2;4;2;1;0;0;1;1;B;B;B;B;B;B;B;;B;B;B;B;2;1;0;0;0;0;;1;0;1;1;4;1;B
25097;13;5758;637;175;0;23;2;2;3;;2100;1;0;0;0;0;0;;1;Gymnasielærer;B;;1;Ejer sit eget firma;B;;2;5;;1;13;1;13;2;B;A;3;2;1;4;2;3;0;0;1;0;1;B;B;B;B;B;B;B;;B;B;B;B;2;0;0;0;0;1;Kan ikke huske;1;0;0;0;4;1;B
25097;14;5758;661;91;0;25;2;2;1;;2700;1;0;0;0;1;0;;1;sf film - Regnskabschef;B;;1;Dong - seniorgeolog;B;;1;2;;1;7;2;B;2;B;1;1;3;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;0;0;1;0;0;;1;0;0;0;4;1;B
25097;15;5758;533;103;0;27;2;2;3;;2300;1;0;0;0;0;0;;1;Apotek;B;;1;Chef;B;;2;2;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;16;5758;615;31;0;28;2;2;3;;2700;1;0;0;0;0;0;;1;Sundhedsplejerske;B;;1;Arkitekt;B;;2;1;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;17;5758;597;169;0;29;1;2;2;;2700;1;0;0;1;0;0;;1;Rengøringsassistent;B;;1;Murer;B;;2;4;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;18;5758;526;31;0;31;1;2;3;;2100;0;1;0;0;0;0;;1;Skolelærer;B;;1;Skolelærer;B;;1;2;;1;12;2;B;2;B;1;2;3;4;4;4;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;0;0;1;0;0;;1;0;0;1;4;1;B
25097;19;5758;621;13;0;32;2;2;2;;1674;0;0;1;0;0;0;;2;;1;;2;;3;;1;2;;1;12;1;12;2;B;1;1;1;1;4;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;20;5758;690;19;0;33;1;2;3;;2400;1;0;0;1;1;0;;1;Ernærings terapeut;B;;1;Administrerende direktør;B;;1;A;;1;9;1;9;1;9;1;2;2;5;1;2;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;0;0;1;0;0;;0;1;0;0;4;1;B
25097;21;5758;620;157;0;34;2;2;2;;2300;0;1;0;0;1;0;;1;Team-leder;B;;1;Han er kok, kantineleder;B;;1;2;;1;12;2;B;2;B;1;2;1;3;1;1;1;B;B;B;B;A;A;A;A;A;A;A;A;;A;A;A;A;2;0;0;1;0;1;Mormor og Morfar;0;1;0;0;4;1;B
25097;22;5758;563;121;0;36;2;2;2;;2720;0;1;0;0;1;1;Min papmor, paplillesøster, noglegange papfar;1;Gymnasielærer;B;;1;Afdelingschef;B;;1;2;;2;B;2;B;2;B;1;1;3;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;23;5758;528;175;0;38;1;2;3;;1265;1;0;0;0;1;0;;1;Arbejder på Nationalmuseet som konservator;B;;1;Arbejder på Dansk Standard som seniorkonsulent;B;;1;2;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;24;5758;583;49;0;39;2;2;2;;2700;1;0;0;0;0;0;;1;Sygeplejerske;B;;1;Forsvarskommando;B;;2;4;;2;B;2;B;2;B;A;A;A;A;A;A;1;B;B;B;B;A;A;A;A;A;A;A;A;;A;A;A;A;A;A;A;A;A;A;;A;A;A;A;4;1;B
25097;25;5758;677;19;0;40;1;2;2;;2300;1;0;0;0;0;0;;1;Tandlæge;B;;1;Kører lastbil;B;;2;1;;1;12;2;B;2;B;A;1;3;1;3;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;1;0;0;0;0;;1;0;1;0;4;1;B
25097;26;5758;533;25;0;42;1;2;3;;2500;0;0;1;0;1;0;;1;Konditor;B;;1;Ved ikke helt;B;;2;1;;1;12;1;12;2;B;1;1;1;1;4;4;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;A;A;A;A;A;A;;A;A;A;A;4;2;1
25097;27;5758;516;163;0;43;2;2;3;;2100;0;0;1;0;0;0;;2;;3;;2;;3;;1;1;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;28;5758;685;115;0;44;2;2;3;;9999;1;0;0;0;0;0;;1;Hun er kunstner nog hun er rigtig god;B;;1;Han er læge;B;;2;2;;1;A;2;B;2;B;1;2;3;4;2;2;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;0;0;1;0;0;;0;1;0;0;4;1;B
25097;29;5758;617;133;0;45;1;2;2;;2300;0;1;0;0;0;0;;1;Sælger;B;;1;Næstkommanderende i et leasingselskab;B;;2;2;;1;11;1;11;2;B;1;2;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;0;0;1;0;0;;0;0;0;0;4;1;B
25097;30;5758;612;1;0;46;1;2;3;;2300;0;1;0;0;0;0;;1;Børnehave;B;;1;Tømrer;B;;2;2;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;31;5758;545;121;0;48;1;2;2;;2100;1;0;0;0;0;0;;1;Projektleder for selvmordstruede og børn af psykisksyge;B;;1;Musiker og selvstændig;B;;1;2;;1;8;2;B;2;B;1;1;3;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;32;5758;532;43;0;49;2;2;3;;2300;1;0;0;0;0;0;;2;;A;;2;;3;;2;4;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;33;5758;595;139;0;52;1;2;2;;2700;1;0;0;1;0;0;;1;Konsulent;B;;1;Assistent;B;;2;1;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;34;5758;510;169;0;53;2;2;2;;2200;0;0;1;0;0;0;;1;Klaverlærer;B;;1;Han sælger ting;B;;1;3;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;35;5758;618;13;0;56;1;2;2;;2400;1;0;0;0;0;0;;1;Støttepædagog;B;;1;Cykelhandler;B;;2;1;;1;13;2;B;2;B;1;2;2;1;1;3;1;B;B;B;B;A;A;A;A;A;A;A;A;;A;A;A;A;2;1;0;1;0;0;;0;0;0;1;4;1;B
25097;36;5758;595;37;0;59;2;2;2;;2200;1;0;0;0;0;0;;1;Børnehaveleder;B;;1;Bibliotekar;B;;3;1;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;37;5758;701;37;0;63;2;2;3;;2450;1;0;0;0;0;0;;1;Spisestuen medhjælper;B;;2;;3;;1;4;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;38;5758;602;103;0;64;1;2;2;;2700;1;0;0;0;0;0;;1;Kvalitetskoordinator;B;;1;A-kasse sekretær;B;;1;2;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;39;5758;688;13;0;66;1;2;3;;2740;0;0;1;0;1;0;;1;Hjemmehjælper;B;;1;Funktionær;B;;3;1;;1;12;2;B;2;B;1;1;1;3;3;5;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;0;0;0;1;0;;0;1;0;0;4;1;B
25097;40;5758;1;100000;0;67;2;3;3;;2300;A;A;A;A;A;A;;A;0;A;;A;0;A;;A;A;;2;B;2;B;2;B;1;1;1;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;A;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;41;5758;647;61;0;68;2;2;3;;2720;1;0;0;0;0;0;;1;Farmakonon;B;;1;Konsulent;B;;2;1;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;42;5758;534;31;0;70;1;2;2;;2100;0;0;1;0;0;0;;1;Tandlæge;B;;3;;B;;2;1;;1;11;1;12;2;B;1;2;4;1;4;3;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;0;0;0;1;0;;1;0;1;1;4;1;B
25097;43;5758;566;31;0;72;1;2;2;;1115;1;0;0;0;0;0;;1;Læge;B;;1;Programmør;B;;1;1;;1;8;2;B;2;B;1;1;1;4;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;44;5758;650;139;0;75;2;2;2;;2300;1;0;0;0;0;0;;1;Skrædder;B;;1;Chef for min mor;B;;1;6;Kristen;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;45;5758;617;145;0;76;1;2;3;;2200;1;0;0;0;1;0;;1;Fødevarekonsulent;B;;1;Fotograf og trafikassistent i lufthavnen;B;;2;3;;2;B;2;B;2;B;1;1;3;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;46;5758;602;121;0;77;2;2;7;;1306;0;0;1;0;0;0;;1;Pædagog;B;;2;;A;;2;2;;1;13;2;B;2;B;1;2;3;1;3;3;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;1;0;0;0;0;;1;0;0;0;4;1;B
25097;47;5758;500;133;0;78;1;2;2;;2500;0;1;0;0;0;0;;1;Pædagog;B;;1;Låsesmed;B;;2;2;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;48;5758;654;133;0;80;1;2;2;;2300;0;1;0;0;1;1;Stedsøskende;1;Miljøingeniør;B;;1;Tækker/ovnbygger;B;;1;2;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;49;5758;522;163;0;81;2;3;3;;2700;1;0;0;0;0;0;;1;Fuldmægtig;B;;1;Postomdeler;B;;1;2;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;50;5758;672;1;0;82;A;A;A;;9999;A;A;A;A;A;A;;A;0;A;;1;Rengøringsassistent;B;;1;4;;1;12;1;14;2;B;1;2;4;2;2;2;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;0;1;0;1;0;;1;0;0;1;4;1;B
25097;51;5758;674;61;0;85;2;2;3;;2300;0;1;0;0;1;0;;1;Kontorarbejde, fx  regnskab osv;B;;1;Han fortæller/tegner hvor de skal stille togsignalerne;B;;2;2;;1;12;1;13;2;B;2;1;1;1;3;3;3;0;0;1;1;2;1;1;1;1;0;0;0;;0;0;1;1;2;1;0;0;0;0;;0;0;1;1;3;1;B
25097;52;5758;607;109;0;86;1;2;3;;2700;1;0;0;0;1;0;;1;Betjentformand;B;;1;Snedker, selvstændig;B;;1;2;;1;12;2;B;2;B;1;1;2;1;3;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;1;0;0;0;0;;0;0;1;0;4;1;B
25097;53;5758;653;175;0;91;2;2;2;;2200;1;0;0;0;0;0;;2;;4;;1;Han er slagter;B;;2;4;;2;B;2;B;2;B;A;A;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;54;5758;616;43;0;93;2;2;3;;2200;1;0;0;0;0;0;;2;;2;;1;Elektrik teknik ingeniør;B;;2;4;;2;B;2;B;2;B;A;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;55;5758;579;37;0;94;1;2;3;;2300;0;1;0;0;0;0;;2;;2;;1;Han arbejder på en cafe;B;;2;1;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;56;5758;602;97;0;95;2;2;3;;2500;0;0;1;0;1;0;;1;Selvstændig, fitnesstræner og kontormedhjælper;B;;1;Vicevært;B;;1;2;;2;B;1;13;2;B;1;2;3;1;3;3;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;1;0;0;0;0;;0;0;1;1;4;1;B
25097;57;5758;520;133;0;96;1;2;3;;2400;1;0;0;0;0;0;;1;Miljøtekniker for RGS90;B;;2;;1;;1;2;;1;10;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;58;5758;592;109;0;98;1;2;3;;1760;0;1;0;0;0;0;;1;Pædagog;B;;1;Cykelsmed;B;;2;1;;1;12;1;12;1;12;3;3;5;1;2;5;3;1;0;0;1;1;B;B;B;B;B;B;B;;B;B;B;B;2;1;0;0;0;0;;1;0;0;1;3;1;B
25097;59;5758;545;85;0;99;2;2;3;;2100;0;1;0;0;0;0;;1;Underviser/vejelder;B;;1;Selvstændig;B;;2;1;;1;10;1;13;2;B;1;3;4;2;4;2;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;1;0;1;0;1;Min mors kæreste;1;0;1;0;4;1;B
25097;60;5758;580;127;0;100;1;2;3;;2200;1;0;0;0;0;0;;1;Gymnasielærer;B;;1;Museumsinspektør;B;;2;1;;1;88;1;13;2;B;1;1;4;3;2;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;0;0;1;0;0;;1;1;0;0;4;1;B
25097;61;5758;575;115;0;102;1;2;3;;1663;1;0;0;0;0;0;;1;Kontorfunktionær;B;;1;Lagerarbejde;B;;2;4;;1;12;2;B;1;12;1;1;1;1;1;5;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;62;5758;647;103;0;103;2;2;3;;1663;1;0;0;0;1;0;;1;Sygeplejerske;B;;2;;1;;2;2;;1;13;2;B;2;B;1;2;1;1;3;3;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;1;0;0;0;0;;0;0;1;1;4;1;B
25097;63;5758;623;127;0;104;1;2;2;;2300;1;0;0;0;1;0;;1;Kontorassistent;B;;1;Fabrikant;B;;2;1;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;64;5758;715;97;0;105;2;2;3;;2300;1;0;0;0;0;0;;1;Daginstitutionsleder;B;;1;Skolelærer;B;;1;A;;1;10;1;10;1;10;4;3;2;1;4;6;3;0;0;0;1;1;B;B;B;B;B;B;B;;B;B;B;B;2;1;0;0;0;0;;0;0;1;1;4;1;B
25097;65;5758;545;61;0;106;2;2;3;;2300;0;1;0;0;0;0;;1;Database administrator;B;;1;Programmør;B;;3;1;;1;11;2;B;2;B;1;1;1;1;1;3;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;1;0;0;0;0;;0;0;1;0;4;1;B
25097;66;5758;522;175;0;111;2;2;3;;2400;1;0;0;0;0;0;;1;Vuggestuepædagog;B;;1;AV/TV engineer;B;;1;6;Russisk ortodoks;1;13;1;13;1;13;2;1;5;1;4;3;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;1;0;0;0;0;;0;0;1;0;4;1;B
25097;67;5758;547;43;0;113;2;2;3;;2700;1;0;0;1;0;0;;1;Souschef;B;;1;Læge;B;;2;2;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;68;5758;635;31;0;115;2;2;3;;2900;0;0;1;0;0;0;;2;;3;;1;Bilmekaniker;B;;2;1;;2;B;2;B;2;B;1;1;1;3;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;69;5758;620;13;0;117;1;2;2;;2300;1;0;0;0;0;0;;1;Lægesekretær;B;;1;Maskinarbejder;B;;2;2;;1;11;2;B;2;B;1;2;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;0;1;1;0;0;;1;0;0;0;4;1;B
25097;70;5758;667;67;0;118;2;3;3;;2100;0;0;1;0;0;0;;1;Vuggestue;B;;1;Trykker;B;;2;2;;2;B;2;B;2;B;1;1;3;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;0;0;1;0;0;;1;0;0;0;4;1;B
25097;71;5758;525;7;0;120;1;2;3;;2500;1;0;0;0;0;0;;1;Koordinator;B;;1;Taxachauffør og vinimportør;B;;1;2;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;A;A;A;A;A;A;;A;A;A;A;4;1;B
25097;72;5758;546;55;0;124;1;2;3;;2200;1;0;0;0;0;0;;1;Rengøringsassistent;B;;1;Selvstændig, ejer en kiosk;B;;2;4;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;73;5758;644;109;0;125;2;2;3;;1762;1;0;0;0;0;0;;2;;4;Hun går i skole;1;Rengøringsmand;B;;1;4;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;74;5758;545;19;0;128;1;3;2;;2300;1;0;0;0;0;0;;2;;2;;1;Buschauff'r;B;;2;4;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;75;5758;545;163;0;131;2;2;3;;2300;0;0;1;0;0;0;;1;Social og sundhedshjælper;B;;A;;A;;1;2;;2;B;2;B;2;B;A;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;76;5758;667;97;0;132;1;2;3;;9999;0;1;0;0;0;0;;1;Filmproducer;B;;1;Skuespiller;B;;2;1;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;A;A
25097;77;5758;595;145;0;135;2;2;3;;2400;1;0;0;0;0;0;;1;0;B;;2;;3;;2;4;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;78;5758;616;13;0;136;2;2;3;;2300;0;1;0;0;0;0;;1;Sagsbehandler på et socialcenter;B;;1;Garagearbejder i Arriva;B;;1;1;;1;12;1;13;1;13;3;1;4;1;4;3;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;0;0;0;0;1;Kæreste;0;0;1;0;1;2;3
25097;79;5758;592;91;0;137;1;2;4;;1720;0;0;1;1;0;0;;2;;2;;1;Ved ikke;B;;1;4;;2;B;2;B;2;B;A;A;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;80;5758;633;169;0;138;2;2;3;;2400;0;0;1;0;0;0;;1;Kontorassistent;B;;3;;B;;2;2;;1;13;2;B;2;B;1;2;1;1;3;3;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;0;0;1;0;0;;0;1;0;0;4;1;B
25097;81;5758;624;175;0;139;1;2;2;;2300;1;0;0;0;0;0;;2;;2;;2;;3;;3;4;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;1;2;4
25097;82;5758;599;157;0;141;1;2;3;;2300;0;1;0;0;0;0;;2;;4;Venter på stadeplads;1;Murer;B;;3;2;;1;13;1;13;1;13;3;3;2;6;2;6;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;0;0;1;0;0;;1;1;0;1;4;1;B
25097;83;5758;545;115;0;143;2;2;3;;1055;0;0;1;0;0;0;;1;Musikpædagog;B;;2;;2;;3;1;;1;12;1;12;1;12;1;2;3;2;1;2;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;2;1;0;0;0;0;;1;0;0;0;4;2;2
25097;84;5758;624;133;0;145;2;3;3;;2720;1;0;0;1;0;1;Engelsk studerende fra DIS;1;Hun er klaverlærer;B;;1;Han arbejder på Wilhelm Hansens forlag;B;;1;1;;1;10;1;12;2;B;1;1;2;4;2;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;85;5758;639;1;0;147;1;3;3;;2300;0;1;0;0;1;1;Fars kæreste og hendes barn;1;Pædagogmedhjælper;B;;2;;1;;2;1;;1;13;1;14;2;B;A;1;1;1;5;2;2;0;0;1;0;1;B;B;B;B;B;B;B;;B;B;B;B;2;1;0;1;0;0;;0;0;1;0;4;1;B
25097;86;5758;671;31;0;149;1;2;2;;2500;1;0;0;0;0;1;Min tvillingebror;1;Køkkenassistent;B;;1;Auto, reservedelsekspedient;B;;2;2;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;87;5758;603;49;0;150;2;2;3;;2700;1;0;0;0;0;0;;1;Skolelærer;B;;1;IT koordinator;B;;2;2;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;88;5758;532;49;0;152;2;2;3;;2100;1;0;0;0;1;0;;1;Pædagog;B;;1;Content manager;B;;1;3;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
25097;89;5758;616;7;0;153;2;3;3;;2100;1;0;0;0;1;0;;1;Pædagog;B;;1;Vikar;B;;1;2;;2;B;2;B;2;B;1;1;1;1;1;1;1;B;B;B;B;1;B;B;B;B;B;B;B;;B;B;B;B;1;B;B;B;B;B;;B;B;B;B;4;1;B
